id,tag,section,category,aliases,sources
tag_dd9f68d875,Slow Life,SFW,Theme,Country Life|Cozy Life|Relaxing,ManhwaTaxonomy
tag_d66aaf16f7,Slow When It Comes To Love,SFW,Theme,slow when it comes to love,Kitsu
tag_2dbcba41b9,Slug,NSFW,Character,slug|蛞蝓,E-Hentai|NHentai
tag_7a1209bb38,Slums,SFW,Theme,,VNDB
tag_9a07487d73,Small Breast Sizes Heroine (Non-Loli),SFW,Character,small breast sizes heroine (non loli),VNDB
tag_19bd1274c8,Small Breasts,NSFW,Body,small breasts|贫乳,E-Hentai|NHentai
tag_7ce8283598,Small Penis,NSFW,Body,small penis|小小鸟,E-Hentai|NHentai
tag_15718b904f,Smalldom,NSFW,Character,smalldom|逆体格差,E-Hentai|NHentai
tag_01d70ea15e,Smegma,NSFW,Character,smegma|阴垢,E-Hentai|NHentai
tag_d938ad5cbe,Smell,NSFW,Character,smell|气味,E-Hentai|NHentai
tag_53819eea08,Smoker Hero,SFW,Character,Smoking Hero,VNDB
tag_2df0ade3d9,Smoker Heroine,SFW,Character,Smoking heroine,VNDB
tag_56bd4205eb,Smoker Protagonist,SFW,Character,Smoking Protagonist,VNDB
tag_5cc2241004,Smoking,NSFW,Character,smoking|吸烟🚬,E-Hentai|NHentai
tag_a1ab46e638,Smoking Fetish,NSFW,Fetish,Capnolagnia,VNDB
tag_1c4dba9750,Smut,NSFW,Genre,,MangaUpdates
tag_faabb42298,Snail Girl,NSFW,Character,snail girl|蜗牛女孩,E-Hentai|NHentai
tag_de1b2a7baf,Snake,NSFW,Character,snake|蛇🐍,E-Hentai|NHentai
tag_3e8096516e,Snake Boy,NSFW,Character,snake boy|蛇男,E-Hentai|NHentai
tag_2f8cabc0b7,Snake Girl,NSFW,Character,snake girl|蛇女,E-Hentai|NHentai
tag_0b1b1d137a,Sniper Heroine,SFW,Character,,VNDB
tag_73aa527b9b,Sniper Protagonist,SFW,Character,,VNDB
tag_2b93fbdf27,Snow,SFW,Theme,,VNDB
tag_638807d189,Snowballing,NSFW,Sexual,Cum Sharing|Cum Swapping|Snowdropping,VNDB
tag_65109486fd,Snowboarding,SFW,Theme,,VNDB
tag_65a2b8403b,Snowscape,SFW,Theme,,AniList
tag_fd0d4bb24d,Snuff,NSFW,Paraphilic/Fetish,snuff|杀害,E-Hentai|NHentai
tag_f8f3e4b2f5,Soapland,SFW,Theme,,VNDB
tag_1be067acb0,Soapy Massage,NSFW,Sexual,Bodysponge,VNDB
tag_da443a0ad9,Soccer,SFW,Theme,Football,Kitsu|VNDB
tag_89f3051934,Social Networking Service,SFW,Theme,SNS|Social Media,VNDB
tag_ee70cf9582,Societal Collapse,SFW,Theme,,VNDB
tag_d177789dc9,Sockjob,NSFW,Character,sockjob|袜交🧦,E-Hentai|NHentai
tag_547fca0815,Softcore,NSFW,Sexual,Lighter Sexual Content,VNDB
tag_1b5ccb54e2,Software Development,SFW,Theme,,AniList
tag_7e42b3ad62,Soldier Hero,SFW,Character,,VNDB
tag_542a84ade8,Soldier Heroine,SFW,Character,,VNDB
tag_6222a247af,Soldier Protagonist,SFW,Character,,VNDB
tag_1359c6810d,Sole Dickgirl,NSFW,Character,sole dickgirl|单扶她,E-Hentai|NHentai
tag_e5aefb698a,Sole Female,NSFW,Character,sole female|单女主,E-Hentai|NHentai
tag_e51e7fa1ef,Sole Male,NSFW,Character,sole male|单男主,E-Hentai|NHentai
tag_386158c9aa,Sole Pussyboy,NSFW,Body,sole pussyboy|单扶他,E-Hentai|NHentai
tag_e0722ea9d6,Solo Action,NSFW,Character,solo action|自摸,E-Hentai|NHentai
tag_0213adf6f2,Solo Player,SFW,Character,Lone Wolf|Solo Leveling,ManhwaTaxonomy
tag_e7d91b7bf5,Sonic the Hedgehog,SFW,Theme,Sonic|ソニック・ザ・ヘッジホッグ,VNDB
tag_19f3d0e449,Sounds and Music,SFW,Format,,VNDB
tag_91a2b13630,Sounds of Copulation,NSFW,Sexual,Coitus sounds|Friction sounds,VNDB
tag_1005d48966,Soushuuhen,NSFW,Sexual,soushuuhen|总集篇,E-Hentai|NHentai
tag_b1ff5f512f,South America,SFW,Theme,,VNDB
tag_ff2364a0be,Space,SFW,Setting,,AniList|Kitsu|VNDB
tag_0d4b9c63a9,Space Battles,SFW,Setting,space battles,Kitsu
tag_9f76614098,Space Opera,SFW,Setting,space opera,AniList|CinemaTaxonomy|Kitsu
tag_e23f42c11e,Space Pirate Hero,SFW,Character,,VNDB
tag_5f0636f6b7,Space Pirate Heroine,SFW,Character,Uchuu Kaizoku|宇宙 海賊,VNDB
tag_ad0f596356,Space Station,SFW,Setting,,VNDB
tag_7bb9c5d9a6,Space Travel,SFW,Setting,space travel,Kitsu
tag_07f8318f74,Spaceship,SFW,Setting,Flying Battleship|Spacecraft|Starship,VNDB
tag_e259be48a4,Spaghetti Western,SFW,Genre,,CinemaTaxonomy
tag_77aadb4378,Spanking,NSFW,Acts,spanking|打屁股,E-Hentai|NHentai
tag_1694a49339,Spear Master,SFW,Character,Spear Saint,ManhwaTaxonomy
tag_403f681222,Spearplay,SFW,Theme,,AniList
tag_5293f04eb4,Special Squads,SFW,Theme,special squads,Kitsu
tag_dde9c97fff,Specula (Sexual),NSFW,Acts,,VNDB
tag_ac652f6600,Speculum,NSFW,Character,speculum|扩张器,E-Hentai|NHentai
tag_a7da9dc76a,Spelling Errors,SFW,Format,bad grammar|bad orthography|bad spelling|grammatical error|misspelling|typos,VNDB
tag_f1a81d782d,Spider,NSFW,Character,spider|蜘蛛🕷,E-Hentai|NHentai
tag_f19255382a,Spider Boy,NSFW,Character,spider boy|蜘蛛男,E-Hentai
tag_5d8f55edf9,Spider Girl,NSFW,Character,spider girl|蜘蛛娘,E-Hentai|NHentai
tag_87adc81826,Split Tongue,NSFW,Character,split tongue|分叉舌,E-Hentai
tag_61414d4995,Spontaneous Power-ups,SFW,Theme,spontaneous power ups,VNDB
tag_422bb701d7,Spontaneous Sex Scenes,NSFW,Acts,Poor Excuses for Sex|Random Sex Scenes,VNDB
tag_ac0060c549,Spooktober VN Jam,SFW,Format,Spooktober Visual Novel Jam,VNDB
tag_747d2938fa,Spoons,NSFW,Sexual,Spooning,VNDB
tag_088495f309,Sports,SFW,Genre,,Kitsu|MangaDex|MangaUpdates|VNDB
tag_8d08c87381,Sports as Gameplay Element,SFW,Format,Sports Game|Sports Management Game|Sports Simulation Game,VNDB
tag_cec24d9379,Spreader Bar,NSFW,Sexual,,VNDB
tag_01a529ce35,Spreader Straps with Clamps,NSFW,Sexual,Anal Spreader|Pussy Spreader,VNDB
tag_2a2d595e6e,Spring,SFW,Theme,Season of Sakura,VNDB
tag_df4c7ce612,Sprite Filter,SFW,Format,,VNDB
tag_db11e8c6f5,Sprite Viewer,SFW,Format,Sprite Gallery,VNDB
tag_8677db5f1d,Sprites,SFW,Format,,VNDB
tag_38ef1f498a,Spy,SFW,Theme,,CinemaTaxonomy
tag_a4864e67bc,Spy Hero,SFW,Character,Secret Agent Hero,VNDB
tag_6a684f1965,Spy Heroine,SFW,Character,Secret Agent Heroine,VNDB
tag_03888f9ca5,Spy Protagonist,SFW,Character,Secret Agent Protagonist,VNDB
tag_c83f11f486,Squid Boy,NSFW,Character,squid boy|乌贼男,E-Hentai|NHentai
tag_813367e067,Squid Girl,NSFW,Character,squid girl|乌贼娘,E-Hentai|NHentai
tag_aa371fa3fe,Squirrel Boy,NSFW,Character,squirrel boy|松鼠男,E-Hentai
tag_b408388ae8,Squirrel Girl,NSFW,Character,squirrel girl|松鼠娘,E-Hentai|NHentai
tag_76c2d7d78f,Squirting,NSFW,Character,squirting|潮吹,E-Hentai|NHentai
tag_407fb6effb,Srpg,SFW,Format,SRPG|Strategic Roleplaying Game|TRPG|Tactical Roleplaying Game,VNDB
tag_b0855ba410,Ssbbm,NSFW,Character,ssbbm|超级胖男人,E-Hentai|NHentai
tag_db86f48ba3,Ssbbw,NSFW,Character,ssbbw|超级胖女人,E-Hentai|NHentai
tag_ef2c690d85,Staff Combat,SFW,Theme,Combat with staves,VNDB
tag_ea836599f1,Staff Commentary,SFW,Format,,VNDB
tag_0b54ef83ba,Stalking,SFW,Theme,Stalker,VNDB
tag_4811ab7bc1,Standing Sex,NSFW,Acts,Sex Standing,VNDB
tag_a8c85e6873,Star Wars,SFW,Theme,Knights of the Old Republic|The Mandalorian,VNDB
tag_adb593671a,Starship Combat,SFW,Theme,Spacecraft Combat|Spaceship Combat,VNDB
tag_ec4975e152,Steampunk,SFW,Setting,,AniList|CinemaTaxonomy|Kitsu|VNDB
tag_2a0bbac695,Stereoscopic,NSFW,Format,stereoscopic|立体图,E-Hentai|VNDB
tag_1ff39410e7,Stereotypes,SFW,Theme,,Kitsu
tag_694753dfd1,Steward,NSFW,Character,steward|男空乘服,E-Hentai
tag_b81aa60959,Stewardess,NSFW,Character,stewardess|空姐服,E-Hentai|NHentai
tag_e013c2fcd1,Stirrup Legwear,NSFW,Character,stirrup legwear|踩脚,E-Hentai|NHentai
tag_26da30fbbd,Stock Graphics,SFW,Format,Stock Backgrounds,VNDB
tag_3abab4c39c,Stock Sprites,SFW,Format,,VNDB
tag_4f73695da6,Stockings,NSFW,Appearance,stockings|长筒袜,E-Hentai|NHentai|VNDB
tag_37d3167153,Stomach Deformation,NSFW,Character,stomach deformation|腹部变形,E-Hentai|NHentai
tag_bec670e5a5,Story,SFW,Format,,VNDB
tag_fc805c7fa2,Story Arc,NSFW,Sexual,story arc|故事线,E-Hentai|NHentai
tag_83a530d010,Story Events,SFW,Theme,,VNDB
tag_36ff2dea9b,Straight Lolicon,NSFW,Relationship,,VNDB
tag_b626bf71d2,Straight Shotacon,NSFW,Relationship,,VNDB
tag_dbe6f5d330,Straitjacket,NSFW,Character,straitjacket|拘束衣,E-Hentai|NHentai
tag_ea7e28c48e,Stranded,NSFW,Sexual,Marooned|stranded,NHentai|VNDB
tag_f035bb6a49,Strangulation Sex,NSFW,Acts,Breath Control Play|Erotic Asphyxiation|Hypoxyphilia,VNDB
tag_28099d92d0,Strap on,NSFW,Character,strap-on|穿戴式阳具,E-Hentai|NHentai
tag_f9b3b56495,Strap-on Dildos,NSFW,Sexual,strap on dildos,VNDB
tag_3d7e06d446,Strategic Card Battles,SFW,Format,,VNDB
tag_4823563f7a,Strategy Game,SFW,Format,,VNDB
tag_0ebc77a2b2,Street Racing,SFW,Theme,street racing,Kitsu
tag_4a57a60606,Stretching,NSFW,Character,stretching|拉伸,E-Hentai|NHentai
tag_aefbc92dab,Strip Club,SFW,Theme,Cabaret|Gentleman's Club|Strip Bar|Strip Joint,VNDB
tag_12d4cc0d50,Strip Game,SFW,Format,Stripping Game|Striptease Game,VNDB
tag_143b52126b,Strong Female Protagonist,SFW,Character,,VNDB
tag_9cac2a6799,Stuck in Meatwall,NSFW,Sexual,Stuck in Meat-wall|Tentacle Floor|Tentacle Wall,VNDB
tag_98b0d9c81b,Stuck in Wall,NSFW,Character,stuck in wall|卡在墙上,E-Hentai|NHentai
tag_3fff5bc26f,Stuck-in-Wall Sex,NSFW,Acts,Stuck in Wall Sex|Stuck in concrete block sex|Wall fucking|stuck in wall sex,VNDB
tag_cd73502828,Student,SFW,Theme,,VNDB
tag_c248926c37,Student Club,SFW,Theme,School club|会,VNDB
tag_e08ea60a80,Student Club Member Hero,SFW,Character,School Club Member Hero,VNDB
tag_d5d98f50d3,Student Club Member Heroine,SFW,Character,School Club Member Heroine,VNDB
tag_94a5ae0b1d,Student Club Member Protagonist,SFW,Character,School Club Member Protagonist,VNDB
tag_32b95b800f,Student Club President Hero,SFW,Character,High School Club Director Hero|High School Club President Hero|Student Club Director Hero,VNDB
tag_e95fbd4ccc,Student Club President Heroine,SFW,Character,High School Club Director Heroine|High School Club President Heroine|Student Club Director Heroine,VNDB
tag_6281a7cce6,Student Club President Protagonist,SFW,Character,Leader of Student Club|Student Club Chairman Protagonist|Student Club Chancellor Protagonist|Student Club Director Protagonist,VNDB
tag_6a1442a19b,Student Council,SFW,Theme,Guild of Students|Student Government|Students' Union,VNDB
tag_731a64ac68,Student Council Member Hero,SFW,Character,Guild of Students Member Hero|Student Body Representative Hero|Student Council Officer Hero|Student Government Member Hero|Students' Union Officer Hero,VNDB
tag_3896749c75,Student Council Member Heroine,SFW,Character,Guild of Students Member Heroine|Student Body Representative Heroine|Student Council Officer Heroine|Student Government Member Heroine|Students' Union Officer Heroine,VNDB
tag_da8156b5ce,Student Council Member Protagonist,SFW,Character,Guild of Students Member Protagonist|Leader of the Student Council Protagonist|Student Body Representative Protagonist|Student Council Officer Protagonist|Student Government Member Protagonist|Students' Union Officer Protagonist,VNDB
tag_db3450a509,Student Council President Hero,SFW,Character,Leader of the Student Council Hero|President of the Student Government Hero|Student Council Chairman Hero|Student Council Director Hero|Student Government President Hero,VNDB
tag_800d4fd11f,Student Council President Heroine,SFW,Character,Leader of the Student Council Heroine|President of the Student Government Heroine|Student Council Chairman Heroine|Student Council Director Heroine|Student Government President Heroine,VNDB
tag_c3cec15eec,Student Council President Protagonist,SFW,Character,Guild of Students President Protagonist|Student Body President Protagonist|Student Council Chairman|Student Council Director|Student Government President Protagonist|Students' Union Chancellor Protagonist,VNDB
tag_e88fc3a235,Student Government,SFW,Theme,student government,Kitsu
tag_f8e45e9e9d,Student Hero,SFW,Character,,VNDB
tag_6ea11502b3,Student Heroine,SFW,Character,,VNDB
tag_ac0dda9893,Student Protagonist,SFW,Character,,VNDB
tag_618b95eab5,Student-Teacher Romance,SFW,Relationship,student teacher romance,VNDB
tag_a1b01e734b,Style,SFW,Format,System,VNDB
tag_a9bdfa76aa,Submarine,SFW,Theme,Sub,VNDB
tag_b42f2d1d76,Submissive Protagonist,NSFW,Sexual,,VNDB
tag_8d01e113ec,Succession/Inheritance Conflict,SFW,Theme,,VNDB
tag_0f76a28ba5,Succubi,SFW,Theme,Succubus,VNDB
tag_cefc78f5c9,Succubus,SFW,Theme,,AniList
tag_d4ad138df2,Succubus Heroine,SFW,Character,,VNDB
tag_31c87364e0,Succubus Protagonist,SFW,Character,,VNDB
tag_caaf89be32,Suction on Nipples,NSFW,Body,Suction on breasts|Suction on tits,VNDB
tag_86c09722f1,Suction on Penis,NSFW,Body,Pump machine,VNDB
tag_7e56682854,Sudden Girlfriend Appearance,SFW,Theme,sudden girlfriend appearance,Kitsu
tag_0aa8067065,Sudden Love Interest Appearance,SFW,Theme,Sudden Boyfriend Appearance|Sudden Girlfriend Appearance,VNDB
tag_fa415e43fd,Sugar Dating,SFW,Theme,Compensated Dating (realistic portrayal)|Enjo Kousai (realistic portrayal)|Enkou(realistic portrayal)|Sugaring,VNDB
tag_7d9e5e0365,Suicidal Hero,SFW,Character,,VNDB
tag_9a1095b438,Suicidal Heroine,SFW,Character,,VNDB
tag_3cbfd7aa6c,Suicidal Protagonist,SFW,Character,Protagonist with Suicidal Tendencies,VNDB
tag_70a5d255a4,Suicide,SFW,Theme,,AniList|VNDB
tag_99ff06141f,Suicide Pact,SFW,Theme,Internet Suicide Pact,VNDB
tag_391044154d,Sumata,NSFW,Character,sumata|股间性交,E-Hentai|NHentai
tag_6b1628b016,Summer,SFW,Theme,Summertime,Kitsu|VNDB
tag_0754f1e7f5,Summer Camp,SFW,Theme,,VNDB
tag_f4201fdccc,Summoning,SFW,Theme,,VNDB
tag_ad3b71b718,Sundress,NSFW,Appearance,sundress|夏季连衣裙,E-Hentai|NHentai
tag_17261b4f61,Sunflowers,SFW,Theme,,VNDB
tag_2cc465e3ee,Sunglasses,NSFW,Appearance,sunglasses|太阳镜🕶,E-Hentai|NHentai
tag_d9f86556aa,Super Deformed,SFW,Theme,super deformed,Kitsu
tag_9e0e7d38c2,Super Deformed CGs,SFW,Format,CGs with Chibi Characters|SD CGs,VNDB
tag_f11c600920,Super Deformed Sprites,SFW,Format,SD Sprites|SD Tachies|Super Deformed Tachies,VNDB
tag_db05ae02a0,Super Mario Bros,SFW,Theme,Mario Bros|Super Mario Brothers,VNDB
tag_fd9aa69142,Super Power,SFW,Theme,super power,AniList|Kitsu
tag_749dbf9942,Super Robot,SFW,Theme,super robot,AniList|Kitsu
tag_4bf257bb62,Superhero,SFW,Character,,AniList|CinemaTaxonomy|Kitsu|MangaDex|VNDB
tag_bd6c59a265,Superhero(ine) Protagonist,SFW,Character,,VNDB
tag_7ba7002eba,Superheroes,SFW,Character,,VNDB
tag_b8ccfc854d,Superheroine,SFW,Character,,VNDB
tag_af049a6e2c,Supernatural,SFW,Genre,,CinemaTaxonomy|Kitsu|MangaDex|MangaUpdates
tag_e1c60ae5f4,Superpowers,SFW,Theme,,VNDB
tag_755c16152e,Support Character Based on a Fictional Person,SFW,Theme,Side Character Based on a Fictional Person,VNDB
tag_0b2ff77b9b,Support Character Based on Real Person,SFW,Theme,Side Character Based on Real Person,VNDB
tag_671810e5d9,Support Character with Ahoge,SFW,Theme,,VNDB
tag_eaa83c242c,Support Character with Kansai Accent,SFW,Theme,Kansai-ben Character|Osaka-ben Character|Support Character with Kansai Dialect|Support Character with Osaka Accent,VNDB
tag_41f7ea583f,Support Character with Multiple Personalities,SFW,Theme,,VNDB
tag_d6acf0b617,Support Characters,SFW,Theme,Side Characters|Support Cast Member,VNDB
tag_b94f90bac6,Surfing,SFW,Theme,,AniList
tag_ab12dac006,Surreal,SFW,Theme,Bizarre|Dreamlike,CinemaTaxonomy|VNDB
tag_e90ec153f5,Surreal Comedy,SFW,Genre,,AniList
tag_98e5b5f203,Surrogacy,SFW,Theme,,VNDB
tag_a9946b8d0c,Survival,SFW,Theme,,AniList|MangaDex
tag_1b3f3bcfb1,Survival Focus,SFW,Story,,VNDB
tag_735fda5d72,Suspended,NSFW,Character,suspended|悬空,E-Hentai
tag_3ffb737bae,Suspense,SFW,Theme,,VNDB
tag_3b820c1ff1,Suspension Bondage,NSFW,Fetish,Suspended BDSM|Suspended Sex,VNDB
tag_fc6dffd7e5,Suzumiya Haruhi,SFW,Theme,,VNDB
tag_3ae8308c20,Sweating,NSFW,Character,sweating|出汗,E-Hentai|NHentai
tag_f853b10af7,Swimming,SFW,Theme,Synchronized Swimming,AniList|VNDB
tag_64ab091d5b,Swimming Club,SFW,Theme,,VNDB
tag_d4d99d04b3,Swimsuit,SFW,Appearance,swimsuit|泳装,E-Hentai|NHentai
tag_124cee4536,Swinging,NSFW,Sexual,Partner swapping|Wife swapping|swinging|换夫|换妻,E-Hentai|NHentai|VNDB
tag_f98534b5d1,Sword Combat,SFW,Theme,Combat with swords|Sword fighting,VNDB
tag_b3ef7213e6,Sword Master,SFW,Character,Blademaster|Sword Saint,ManhwaTaxonomy
tag_9920b646c9,Sword Wielding Heroine,SFW,Character,Heroine with Blade|Heroine with Katana|Heroine with Sword,VNDB
tag_12a8e2548b,Sword Wielding Protagonist,SFW,Character,Protagonist with Blade|Protagonist with Katana|Protagonist with Sword,VNDB
tag_ae501c83a1,Swordplay,SFW,Theme,,AniList|Kitsu
tag_262d942d5b,Sybian,NSFW,Sexual,Sybian Saddle,VNDB
tag_28778dc69e,Symbiote / Parasite,SFW,Theme,Mutualism|Parasitism|Symbiosis,VNDB
tag_070ddd5aa4,Syringe,NSFW,Character,syringe|注射器,E-Hentai|NHentai
tag_54b5307254,System,SFW,Theme,Game System|Status Screen|Status Window,ManhwaTaxonomy
tag_4dcf79a953,System Time Events,SFW,Format,Real Date Referral,VNDB
tag_8a0d339b5b,Tabi Socks,NSFW,Appearance,tabi socks|足袋,E-Hentai
tag_4518d9a785,Table Masturbation,NSFW,Acts,table masturbation|桌角自慰,E-Hentai|NHentai
tag_2db1f3816b,Table Tennis,SFW,Theme,,AniList
tag_7c70e708a5,Tactician Heroine,SFW,Character,Chessmaster Heroine|Planner Heroine|Strategist Heroine,VNDB
tag_e0502e01c1,Tactician Protagonist,SFW,Character,Chessmaster Protagonist|Planner Protagonist|Strategist Protagonist,VNDB
tag_d317f92227,Tactician Support Character,SFW,Theme,Chessmaster|Planner|Strategist,VNDB
tag_7aea2552df,Tail,NSFW,Body,tail|尾巴,E-Hentai|NHentai
tag_8f1af6483b,Tail Plug,NSFW,Body,tail plug|尾塞,E-Hentai|NHentai
tag_2fc185ad9f,Tailjob,NSFW,Body,Appendagejob|Rootjob|Tentaclejob|tailjob|尾交,E-Hentai|NHentai|VNDB
tag_9ac466b91d,Tailphagia,NSFW,Body,tailphagia|尾巴吞食,E-Hentai|NHentai
tag_241fa20289,Taishou Era,SFW,Theme,Taishou Jidai|Taishou Period|Taishō Era|Taishō Jidai|Taishō Period|大正時代,VNDB
tag_fce2455bea,Talking Animal,SFW,Theme,speaking animal,VNDB
tag_696f817824,Talking Object,SFW,Theme,Talking Artifact|Talking Item,VNDB
tag_87a8ffe750,Tall Girl,NSFW,Body,tall girl|高个女,E-Hentai|NHentai
tag_33d277c673,Tall Hero,SFW,Character,,VNDB
tag_fc60dc45b9,Tall Heroine,SFW,Character,,VNDB
tag_cfbcdf9373,Tall Man,NSFW,Body,tall man|高个男,E-Hentai|NHentai
tag_cd27c21a79,Tanabata,SFW,Theme,Star Festival|たなばた|七夕|星祭り,VNDB
tag_7bb63cc3f2,Tang Clan,SFW,Setting,Poison Clan|Sichuan Tang Clan,ManhwaTaxonomy
tag_4306b6df02,Tankoubon,NSFW,Sexual,tankoubon|单行本,E-Hentai|NHentai
tag_03d810e18c,Tanks,SFW,Theme,,AniList
tag_36677b8f4e,Tanlines,NSFW,Character,tanlines|晒痕,E-Hentai|NHentai
tag_4610c2087d,Tanned Skin,SFW,Theme,,AniList
tag_2209c92912,Target Demographics,SFW,Theme,target demographics,Kitsu
tag_ad8aced47e,Tarot Cards,SFW,Theme,,VNDB
tag_8d78838543,Teacher,SFW,Character,teacher|教师,AniList|E-Hentai|NHentai
tag_cefc670bfb,Teacher Hero,SFW,Character,,VNDB
tag_3a4162ea67,Teacher Heroine,SFW,Character,Sensei Heroine,VNDB
tag_123ab12b9e,Teacher of Magic Protagonist,SFW,Character,,VNDB
tag_81f6e40d70,Teacher Protagonist,SFW,Character,Sensei Protagonist,VNDB
tag_3eadb32e2c,Teacher Support Character,SFW,Theme,,VNDB
tag_f2ccf3fbf2,Technician Hero,SFW,Character,Mechanic Hero,VNDB
tag_d3ba39fd15,Technician Heroine,SFW,Character,Mechanic Heroine,VNDB
tag_ef7fe980c2,Technician Protagonist,SFW,Character,Mechanic Protagonist,VNDB
tag_44fdfd6b77,Temple,SFW,Theme,,VNDB
tag_1fbfb23351,Tennis,SFW,Theme,,AniList|Kitsu|VNDB
tag_bb0b7d0679,Tennis Club,SFW,Theme,,VNDB
tag_877ffe9faf,Tennis no Ouji-sama,SFW,Theme,Shin Tennis no Ouji-sama|The New Prince of Tennis|The Prince of Tennis|tennis no ouji sama|テニスの王子様|新テニスの王子様,VNDB
tag_df393fba39,Tentacle,SFW,Theme,,Kitsu
tag_fc13e492c8,Tentacle Blowjob,NSFW,Fetish,Tentacle Mouth Fuck,VNDB
tag_571035c9f9,Tentacle Rape,NSFW,Fetish,,VNDB
tag_de6ad1cd52,Tentacles,NSFW,Fetish,tentacles|触手,AniList|E-Hentai|NHentai
tag_1b01d22cef,Tentacles on Male,NSFW,Fetish,Tentacles on Man,VNDB
tag_8d5255b953,Terminal Illness,SFW,Theme,,VNDB
tag_1b0471fb57,Terrorism,SFW,Theme,Terrorists,AniList|VNDB
tag_e383dd8aec,Terrorized by Monsters,SFW,Theme,,VNDB
tag_800e4637bb,Text-only Sexual Content,NSFW,Acts,Text-only eroscenes|text only sexual content,VNDB
tag_135978bbc1,Text-only Sexual Content Only,NSFW,Acts,text only sexual content only,VNDB
tag_59dd067e09,Text Parser,SFW,Format,コマンド入力式ADV,VNDB
tag_e00ce4c95e,Text Progression With Mouse Only,SFW,Format,No Keyboard Allowed For Text Progression,VNDB
tag_29fc2df1cf,Text to Speech Voices,SFW,Format,AI-generated Voice Acting|Artificial Voices|Synthetic Voices|Voice Acting using UTAU|Voice Acting using Vocaloid,VNDB
tag_7ec7e6b76a,Texts,SFW,Format,,VNDB
tag_7bbe27c268,The Arts,SFW,Theme,the arts,Kitsu
tag_32268d8da2,The Holiday Season,SFW,Theme,Christmas Season|New Year Celebration|X-Mas,VNDB
tag_cb1ee4a809,The Idolmaster,SFW,Theme,THE iDOLM@STER|アイドルマスター,VNDB
tag_223d238fd3,The King of Fighters,SFW,Theme,KOF|ケーオーエフ|ザ・キング・オブ・ファイターズ,VNDB
tag_333e34cca9,The Seven Deadly Sins,SFW,Theme,The Seven Capital Vices|The Seven Cardinal Sins,VNDB
tag_a07f92d5c3,The Seven School Mysteries,SFW,Setting,Aka Manto|Gakkou no Kaidan|Gakkou no Nanafushigi|Gakuen Nanafushigi|Hanako of the Toilet|Haunted School|Red Cape|Red Cloak|Red Mantle|Red Paper Blue Paper|School Ghost Stories|School Kaidan|Teke Teke|The 13th Step|The 7 School Mysteries|The Seven Mysteries|The Seven School Wonders|Toire no Hanako-san|テケテケ|トイレの花子さん|学園七不思議|学校の七不思議|学校の怪談|赤い紙、青い紙|赤マント|魔の13階段,VNDB
